Row_ID,Slice_Type,5QI_Class,Resource_Type,QoS_Priority,Use_Case,Device_Type,Packet_Delay_Budget_ms,Packet_Loss_Rate,Throughput_Mbps,Guaranteed_Bit_Rate_Mbps,Bandwidth_MHz,Signal_Strength_dBm,SNR_dB,Jitter_ms,Network_Load_Percent,Duration_s,Modulation_Type,Num_UEs
935,URLLC,86,Delay-Crit GBR,24,Remote Surgery,V2X OBU,7.2779,8.489140418513268e-06,0.77112,0.630825,50,-70.78,24.82,0.4079,43.3,41.29,16-QAM,35
936,URLLC,84,Delay-Crit GBR,24,V2X Control,V2X OBU,7.5119,1.0829758076601737e-05,0.776996,0.51573,50,-68.46,26.45,0.5791,39.72,74.48,16-QAM,32
937,URLLC,82,Delay-Crit GBR,15,Smart Grid,V2X OBU,7.594,1.3800541441667295e-05,0.94989,0.625379,50,-65.57,26.2,0.7193,48.85,20.82,16-QAM,41
938,URLLC,85,Delay-Crit GBR,22,Industrial Automation,Remote Surgery Unit,7.6908,9.693169383444242e-06,0.962972,0.849048,10,-68.39,26.03,0.6703,42.9,43.02,16-QAM,35
939,URLLC,80,Delay-Crit GBR,15,Smart Grid,Remote Surgery Unit,7.572,9.54770639633281e-06,0.951008,0.824212,20,-67.72,26.83,0.3864,45.53,105.35,16-QAM,39
940,URLLC,85,Delay-Crit GBR,19,Smart Grid,V2X OBU,7.6359,9.28701637170472e-06,0.882549,0.523622,10,-67.44,23.15,0.461,46.59,4.3,16-QAM,39
941,URLLC,83,Delay-Crit GBR,24,Industrial Automation,Industrial Robot,8.0211,1.454811787166187e-05,0.799869,0.649752,50,-69.35,25.54,0.2872,45.3,106.52,16-QAM,40
942,URLLC,85,Delay-Crit GBR,20,Industrial Automation,Drone,8.0592,1.8145088818351782e-05,0.875283,0.655657,50,-72.36,26.97,0.2994,50.2,19.96,16-QAM,43
943,URLLC,82,Delay-Crit GBR,15,Remote Surgery,Industrial Robot,8.015,1.2931405589914446e-05,0.934625,0.524969,20,-71.75,24.27,0.5043,42.75,111.01,16-QAM,38
944,URLLC,83,Delay-Crit GBR,24,Industrial Automation,Drone,7.8957,1.0964884745601767e-05,1.049372,0.67444,20,-71.15,26.49,0.5299,51.87,8.06,16-QAM,45
945,URLLC,83,Delay-Crit GBR,20,Remote Surgery,Drone,8.2167,9.199496559591191e-06,1.064713,0.60794,10,-67.5,26.71,0.3984,48.94,38.14,16-QAM,43
946,URLLC,84,Delay-Crit GBR,20,Remote Surgery,V2X OBU,7.8098,9.95053620253909e-06,1.012123,0.625555,20,-67.41,23.5,0.5857,46.43,44.56,16-QAM,40
947,URLLC,82,Delay-Crit GBR,16,Smart Grid,Industrial Robot,7.6194,1.3300918013317207e-05,1.035016,0.772247,10,-68.83,25.84,0.6037,46.7,62.06,16-QAM,41
948,URLLC,86,Delay-Crit GBR,18,Remote Surgery,V2X OBU,7.2929,1.3114439837090338e-05,1.009928,0.65656,10,-67.42,26.14,0.3715,40.98,16.59,16-QAM,35
949,URLLC,80,Delay-Crit GBR,17,V2X Control,Remote Surgery Unit,7.4808,1.3922366898468665e-05,1.059346,0.696651,50,-69.33,25.2,0.6216,45.3,42.21,16-QAM,40
950,URLLC,82,Delay-Crit GBR,21,Drone Navigation,Remote Surgery Unit,7.9124,1.1839212325589639e-05,1.136355,0.81347,10,-70.36,23.01,0.3512,47.0,85.89,16-QAM,38
951,URLLC,84,Delay-Crit GBR,15,Remote Surgery,V2X OBU,7.8428,1.2711262518342087e-05,1.088942,0.582464,50,-71.24,24.73,0.5341,48.8,57.93,16-QAM,40
952,URLLC,86,Delay-Crit GBR,21,Industrial Automation,Remote Surgery Unit,7.5942,1.132224683769102e-05,1.192945,0.94901,10,-73.39,24.54,0.6554,52.25,73.14,16-QAM,44
953,URLLC,83,Delay-Crit GBR,24,Remote Surgery,V2X OBU,8.1636,8.245176219325136e-06,1.238552,0.818291,10,-67.36,21.98,0.5518,54.78,84.22,16-QAM,47
954,URLLC,84,Delay-Crit GBR,20,Drone Navigation,Drone,8.2659,9.135358722912186e-06,1.189412,0.823262,20,-69.59,23.08,0.7733,49.67,116.46,16-QAM,43
955,URLLC,83,Delay-Crit GBR,20,Remote Surgery,Remote Surgery Unit,8.299,9.218289420981056e-06,1.196532,1.064578,20,-70.82,23.64,0.283,49.66,20.27,16-QAM,43
956,URLLC,83,Delay-Crit GBR,23,Smart Grid,Drone,8.1865,7.6053025414671e-06,1.175114,0.749425,50,-65.91,23.65,0.5827,47.75,38.6,16-QAM,39
957,URLLC,82,Delay-Crit GBR,18,Drone Navigation,Industrial Robot,8.3224,1.064175709641428e-05,1.135586,0.862236,20,-64.83,26.06,0.5769,44.26,25.97,16-QAM,39
958,URLLC,86,Delay-Crit GBR,19,Drone Navigation,Industrial Robot,8.3318,9.171817858041061e-06,1.243778,0.817165,10,-64.06,26.59,0.6351,47.76,35.95,16-QAM,42
959,URLLC,85,Delay-Crit GBR,16,V2X Control,Remote Surgery Unit,8.1371,1.0367854078181666e-05,1.231047,1.055885,50,-70.32,24.62,0.7188,49.14,8.92,16-QAM,42
960,URLLC,83,Delay-Crit GBR,18,Remote Surgery,Remote Surgery Unit,8.0438,9.656113362780262e-06,1.118319,0.937937,50,-70.36,25.86,0.65,52.86,11.06,16-QAM,46
961,URLLC,84,Delay-Crit GBR,22,Remote Surgery,V2X OBU,7.7665,1.2885825640279028e-05,1.008476,0.601707,50,-69.03,26.26,0.6626,51.66,25.92,16-QAM,42
962,URLLC,83,Delay-Crit GBR,16,V2X Control,V2X OBU,7.5067,1.1964422679294019e-05,0.918192,0.713158,10,-66.86,24.78,0.377,50.94,103.96,16-QAM,44
963,URLLC,82,Delay-Crit GBR,19,Remote Surgery,Autonomous Vehicle,7.5269,8.601505881106443e-06,0.952228,0.500938,20,-69.62,25.74,0.43,48.71,36.4,16-QAM,39
964,URLLC,83,Delay-Crit GBR,23,Industrial Automation,Autonomous Vehicle,7.9324,1.0167770168079808e-05,0.918881,0.813461,50,-70.9,25.2,0.586,44.69,73.31,16-QAM,36
965,URLLC,84,Delay-Crit GBR,21,Remote Surgery,V2X OBU,7.6455,1.3474794586046669e-05,0.941209,0.601994,10,-70.52,23.81,0.5256,45.05,89.83,16-QAM,38
966,URLLC,84,Delay-Crit GBR,20,V2X Control,Remote Surgery Unit,7.9438,1.2016295040283081e-05,1.0055,0.837317,20,-66.85,24.28,0.7728,46.01,56.53,16-QAM,37
967,URLLC,84,Delay-Crit GBR,20,V2X Control,Industrial Robot,7.7427,1.3320143327749467e-05,1.142166,0.716563,20,-68.82,25.46,0.3335,50.31,102.52,16-QAM,42
968,URLLC,84,Delay-Crit GBR,19,Smart Grid,Industrial Robot,7.3222,1.3180210870894142e-05,1.082402,0.815166,50,-71.22,24.38,0.3997,54.36,65.79,16-QAM,45
969,URLLC,84,Delay-Crit GBR,23,Drone Navigation,Drone,7.6396,1.1882679928708085e-05,0.949972,0.848739,10,-71.37,25.66,0.5355,54.47,94.26,16-QAM,47
970,URLLC,80,Delay-Crit GBR,20,Remote Surgery,Drone,8.1952,1.3588937508641268e-05,1.077618,0.91673,20,-71.18,21.75,0.7438,54.15,17.35,16-QAM,45
971,URLLC,83,Delay-Crit GBR,24,V2X Control,Industrial Robot,7.9284,1.1303172672504396e-05,0.942561,0.531742,10,-67.61,22.49,0.7536,50.43,45.95,16-QAM,43
972,URLLC,86,Delay-Crit GBR,19,Drone Navigation,Drone,7.5368,1.120510511651886e-05,0.824983,0.593159,20,-72.7,22.15,0.4034,55.63,22.15,16-QAM,45
973,URLLC,80,Delay-Crit GBR,20,V2X Control,V2X OBU,7.7652,1.1589763156156193e-05,0.969945,0.620195,50,-72.35,25.29,0.2694,49.62,77.84,16-QAM,42
974,URLLC,86,Delay-Crit GBR,23,Drone Navigation,Autonomous Vehicle,7.5855,1.1859674328651416e-05,1.040848,0.701256,50,-67.41,22.41,0.4514,55.2,10.6,16-QAM,46
975,URLLC,80,Delay-Crit GBR,23,Remote Surgery,Remote Surgery Unit,7.8197,1.0072829690180149e-05,1.057728,0.670677,20,-69.52,25.69,0.4504,47.86,27.29,16-QAM,42
976,URLLC,80,Delay-Crit GBR,23,Drone Navigation,Industrial Robot,8.1864,1.470759728320574e-05,1.032201,0.654811,10,-70.08,26.17,0.8109,49.59,97.59,16-QAM,40
977,URLLC,84,Delay-Crit GBR,23,Smart Grid,V2X OBU,8.2867,1.7718067373305687e-05,0.996554,0.71455,20,-70.33,26.44,0.4986,58.34,0.55,16-QAM,49
978,URLLC,83,Delay-Crit GBR,18,V2X Control,Autonomous Vehicle,8.4789,1.985360566500022e-05,0.935645,0.539666,10,-72.58,26.81,0.4358,53.03,100.49,16-QAM,46
979,URLLC,85,Delay-Crit GBR,18,Drone Navigation,Remote Surgery Unit,8.6296,2.3809797545481346e-05,0.911733,0.651851,20,-68.87,23.77,0.4796,51.88,98.64,16-QAM,43
980,URLLC,83,Delay-Crit GBR,18,Smart Grid,V2X OBU,8.8224,2.1729310316216877e-05,0.909372,0.55616,50,-72.27,21.74,0.5098,57.51,52.75,16-QAM,50
981,URLLC,86,Delay-Crit GBR,23,Remote Surgery,Remote Surgery Unit,8.7148,1.848830959358394e-05,0.808146,0.497489,10,-69.38,23.24,0.7626,58.15,74.48,16-QAM,49
982,URLLC,86,Delay-Crit GBR,18,Smart Grid,Autonomous Vehicle,8.8147,1.4052276231611753e-05,0.763992,0.607755,50,-73.77,26.11,0.3144,53.51,2.56,16-QAM,46
983,URLLC,80,Delay-Crit GBR,19,Smart Grid,Autonomous Vehicle,8.7328,1.1850660318068783e-05,0.629922,0.322418,10,-70.29,23.82,0.4555,55.96,11.21,16-QAM,47
984,URLLC,83,Delay-Crit GBR,17,V2X Control,Industrial Robot,8.7305,9.633222103057555e-06,0.680553,0.443978,20,-71.64,24.38,0.8525,55.86,103.44,16-QAM,48
985,URLLC,82,Delay-Crit GBR,23,Smart Grid,Drone,9.4376,8.779515423905068e-06,0.723969,0.480001,50,-70.87,24.43,0.3843,47.31,40.41,16-QAM,38
986,URLLC,82,Delay-Crit GBR,15,V2X Control,Remote Surgery Unit,9.236,9.383657130206801e-06,0.888785,0.616856,50,-68.85,27.18,0.7572,51.96,76.11,16-QAM,45
987,URLLC,83,Delay-Crit GBR,18,Drone Navigation,Drone,8.6186,1.118946873002655e-05,0.924053,0.709307,10,-72.17,22.54,0.4736,59.34,5.14,16-QAM,48
988,URLLC,84,Delay-Crit GBR,16,Remote Surgery,V2X OBU,8.4681,1.2997523506325103e-05,0.884571,0.573091,10,-69.95,24.66,0.5989,54.4,1.24,16-QAM,46
989,URLLC,83,Delay-Crit GBR,16,Industrial Automation,Autonomous Vehicle,8.3348,1.0150249708068517e-05,0.878113,0.51392,10,-69.24,25.77,0.3081,58.88,86.64,16-QAM,48
990,URLLC,85,Delay-Crit GBR,24,Remote Surgery,Drone,8.2394,1.1503496504403944e-05,0.924601,0.789562,50,-70.11,26.91,0.4239,58.48,14.84,16-QAM,50
991,URLLC,85,Delay-Crit GBR,20,Drone Navigation,Autonomous Vehicle,8.5179,1.3964933631918547e-05,0.945129,0.843448,20,-74.51,22.78,0.5542,61.76,20.56,16-QAM,50
992,URLLC,86,Delay-Crit GBR,16,Industrial Automation,V2X OBU,8.7596,1.2802518163312972e-05,0.989347,0.502594,10,-71.97,26.0,0.4049,54.45,38.99,16-QAM,46
993,URLLC,83,Delay-Crit GBR,18,Drone Navigation,Remote Surgery Unit,8.6308,1.5496726017932763e-05,1.012321,0.72744,20,-71.12,23.03,0.5863,60.17,27.15,16-QAM,52
994,URLLC,86,Delay-Crit GBR,21,V2X Control,Remote Surgery Unit,8.1638,1.7277272418338536e-05,0.985118,0.627206,10,-70.26,26.14,0.3705,59.25,114.28,16-QAM,48
995,URLLC,86,Delay-Crit GBR,20,V2X Control,Industrial Robot,8.2005,1.2817723057607057e-05,0.94127,0.574924,20,-72.29,26.84,0.6192,57.55,96.27,16-QAM,47
996,URLLC,85,Delay-Crit GBR,20,Industrial Automation,Drone,8.0519,1.8629983606502214e-05,0.90049,0.571165,10,-71.21,22.86,0.7513,58.01,13.92,16-QAM,48
997,URLLC,84,Delay-Crit GBR,20,Drone Navigation,Drone,8.1591,1.515427524018147e-05,0.841187,0.63556,20,-71.93,24.82,0.2936,61.58,88.09,16-QAM,50
998,URLLC,80,Delay-Crit GBR,19,Industrial Automation,V2X OBU,8.1593,1.719746943285553e-05,0.779568,0.449254,50,-72.0,25.34,0.3685,63.3,119.66,16-QAM,52
999,URLLC,82,Delay-Crit GBR,22,Industrial Automation,Remote Surgery Unit,8.5289,1.9094423940742788e-05,0.9468,0.819119,10,-74.78,23.35,0.76,62.12,99.87,16-QAM,52
1000,URLLC,84,Delay-Crit GBR,21,V2X Control,Industrial Robot,8.5636,1.4101873718492647e-05,0.960995,0.659671,10,-75.38,24.55,0.6355,62.75,51.52,16-QAM,52
1001,URLLC,82,Delay-Crit GBR,17,Remote Surgery,Autonomous Vehicle,8.358,1.3985627649249478e-05,0.952653,0.600391,50,-76.82,24.75,0.2968,61.52,18.75,16-QAM,52
1002,URLLC,82,Delay-Crit GBR,20,Industrial Automation,Drone,7.96,1.588230130986901e-05,0.920623,0.742218,10,-72.24,26.79,0.5098,62.28,93.02,16-QAM,50
1003,URLLC,83,Delay-Crit GBR,24,V2X Control,Drone,8.014,1.196836304794688e-05,0.963374,0.487986,10,-75.08,20.87,0.3581,61.77,1.0,16-QAM,50
1004,URLLC,86,Delay-Crit GBR,20,Smart Grid,Remote Surgery Unit,8.0641,1.1929984429039754e-05,1.058453,0.712065,50,-68.36,23.6,0.3543,63.17,97.23,16-QAM,52
1005,URLLC,83,Delay-Crit GBR,17,Remote Surgery,Autonomous Vehicle,8.0596,1.4023516698127612e-05,1.103885,0.708828,50,-72.11,21.41,0.7725,67.1,99.98,16-QAM,56
1006,URLLC,82,Delay-Crit GBR,17,Remote Surgery,V2X OBU,8.3505,1.6361132117848855e-05,1.158035,0.735681,20,-75.97,23.22,0.6957,68.04,26.96,16-QAM,55
1007,URLLC,86,Delay-Crit GBR,17,Industrial Automation,Autonomous Vehicle,7.9566,1.4334742880305704e-05,1.091624,0.692994,50,-70.27,22.56,0.6265,62.7,119.02,16-QAM,52
1008,URLLC,80,Delay-Crit GBR,17,Industrial Automation,Remote Surgery Unit,7.8225,1.824620944999241e-05,1.079538,0.553272,50,-70.62,23.17,0.3655,64.46,6.79,16-QAM,53
1009,URLLC,84,Delay-Crit GBR,21,Smart Grid,Industrial Robot,7.9485,2.1591046952084785e-05,1.027267,0.576139,10,-70.69,22.12,0.3044,65.65,14.56,16-QAM,54
1010,URLLC,86,Delay-Crit GBR,24,Drone Navigation,Industrial Robot,7.8887,2.0580650366365074e-05,1.034575,0.576004,50,-75.26,23.41,0.7175,68.22,106.34,16-QAM,55
1011,URLLC,82,Delay-Crit GBR,16,Smart Grid,V2X OBU,7.8799,1.671582777443466e-05,1.128925,1.01089,10,-71.37,25.21,0.2396,64.01,19.96,16-QAM,54
1012,URLLC,85,Delay-Crit GBR,17,V2X Control,Remote Surgery Unit,7.9688,1.2678982300706318e-05,1.147367,0.583856,50,-70.94,22.73,0.4556,67.08,56.44,16-QAM,54
1013,URLLC,84,Delay-Crit GBR,24,V2X Control,Remote Surgery Unit,8.2452,1.3210459410885816e-05,1.252835,0.710144,50,-70.1,25.52,0.4076,66.22,45.6,16-QAM,56
1014,URLLC,80,Delay-Crit GBR,21,Industrial Automation,Drone,8.2714,1.6732806012136125e-05,1.199597,1.067245,20,-77.5,24.34,0.5784,72.24,0.74,16-QAM,61
1015,URLLC,84,Delay-Crit GBR,24,Industrial Automation,V2X OBU,7.7664,1.5309757432073474e-05,1.11623,0.838627,50,-74.76,25.89,0.3692,71.62,31.9,16-QAM,58
1016,URLLC,84,Delay-Crit GBR,15,Remote Surgery,Remote Surgery Unit,7.7425,1.2417825855460762e-05,1.145081,0.77896,50,-75.89,23.52,0.4009,70.99,16.81,16-QAM,59
1017,URLLC,86,Delay-Crit GBR,16,Smart Grid,Drone,8.0263,1.4084907789639625e-05,1.1409,0.606393,10,-70.25,22.92,0.7184,69.87,70.15,16-QAM,57
1018,URLLC,85,Delay-Crit GBR,15,V2X Control,Drone,8.3386,1.3959328479478723e-05,1.153438,0.885684,10,-73.5,20.38,0.6022,72.4,2.42,16-QAM,61
1019,URLLC,85,Delay-Crit GBR,21,Drone Navigation,Drone,8.6054,1.474868100832207e-05,1.153699,0.640443,20,-72.76,21.55,0.3459,72.73,67.06,16-QAM,62
1020,URLLC,82,Delay-Crit GBR,15,Smart Grid,Autonomous Vehicle,8.9287,1.2778518528109866e-05,1.105422,0.849489,50,-75.05,21.69,0.7219,80.01,25.18,16-QAM,65
1021,URLLC,82,Delay-Crit GBR,17,Remote Surgery,Drone,8.907,1.1590835686506633e-05,1.116236,0.995315,10,-75.01,21.99,0.3966,78.78,83.98,16-QAM,67
1022,URLLC,84,Delay-Crit GBR,17,V2X Control,Industrial Robot,8.9118,1.0328121212618627e-05,1.184598,0.844369,50,-76.61,26.08,0.5375,74.4,28.33,16-QAM,63
1023,URLLC,82,Delay-Crit GBR,20,Remote Surgery,Drone,8.5717,1.1279044157373059e-05,1.251269,0.732786,20,-76.42,21.92,0.6451,77.65,24.17,16-QAM,64
1024,URLLC,80,Delay-Crit GBR,22,Remote Surgery,Drone,7.9873,1.0443545588003495e-05,1.191387,0.893675,10,-75.99,19.28,0.3917,80.67,90.26,16-QAM,66
1025,URLLC,80,Delay-Crit GBR,18,Drone Navigation,V2X OBU,7.7139,1.158724420257354e-05,1.195405,0.842966,10,-76.59,23.35,0.4388,76.44,78.47,16-QAM,64
1026,URLLC,82,Delay-Crit GBR,21,Smart Grid,Drone,7.6894,1.0152963175420062e-05,1.293167,0.922359,20,-76.65,23.42,0.6258,74.94,35.44,16-QAM,63
1027,URLLC,80,Delay-Crit GBR,20,Drone Navigation,Drone,7.4836,1.1107128573311342e-05,1.23129,0.85112,50,-75.31,21.86,0.7158,74.47,51.2,16-QAM,62
1028,URLLC,83,Delay-Crit GBR,18,V2X Control,Industrial Robot,7.6591,1.2486251459570714e-05,1.165986,0.897222,10,-78.08,24.76,0.5135,84.34,44.99,16-QAM,70
1029,URLLC,86,Delay-Crit GBR,21,Smart Grid,Autonomous Vehicle,7.7364,1.2923604642031176e-05,1.219686,0.888881,10,-76.02,19.09,0.2375,80.61,26.98,16-QAM,66
1030,URLLC,80,Delay-Crit GBR,20,V2X Control,V2X OBU,8.1991,1.4838195873661006e-05,1.253102,1.121273,20,-77.43,23.6,0.4402,82.71,32.37,16-QAM,68
1031,URLLC,84,Delay-Crit GBR,18,Industrial Automation,V2X OBU,8.0271,1.2950867150043086e-05,1.173248,0.974201,20,-77.52,21.49,0.4648,80.75,28.25,16-QAM,65
1032,URLLC,86,Delay-Crit GBR,22,Remote Surgery,Industrial Robot,8.1941,1.4263770982232774e-05,1.064134,0.644737,20,-77.72,20.64,0.4404,79.31,29.12,16-QAM,65
1033,URLLC,82,Delay-Crit GBR,18,Smart Grid,V2X OBU,8.1758,1.4269010560917151e-05,1.09317,0.863935,50,-76.09,25.55,0.495,80.49,73.3,16-QAM,67
1034,URLLC,84,Delay-Crit GBR,21,Remote Surgery,Autonomous Vehicle,7.9962,1.1778443107047905e-05,1.071554,0.627631,50,-74.29,23.07,0.594,80.33,15.83,16-QAM,68
1035,URLLC,80,Delay-Crit GBR,16,Smart Grid,Autonomous Vehicle,7.9607,2.5703648892340855e-05,0.959244,0.779807,50,-76.2,20.8,0.3063,87.5,52.18,16-QAM,72
1036,URLLC,82,Delay-Crit GBR,24,Smart Grid,Drone,7.5723,5.313034014279144e-05,0.93953,0.525219,20,-81.06,20.52,0.3717,90.02,20.74,16-QAM,75
1037,URLLC,82,Delay-Crit GBR,20,V2X Control,Remote Surgery Unit,8.0295,9.15445648229207e-05,1.0205,0.703555,10,-75.53,21.79,0.5262,86.23,71.66,16-QAM,71
1038,URLLC,84,Delay-Crit GBR,21,Remote Surgery,V2X OBU,8.5611,7.591489557482306e-05,1.033773,0.843809,50,-75.14,21.09,0.446,82.12,68.3,16-QAM,67
1039,URLLC,80,Delay-Crit GBR,16,Drone Navigation,Drone,8.5466,0.00017729898009737554,1.174877,0.719077,20,-75.97,23.08,0.8493,88.71,83.97,16-QAM,73
1040,URLLC,85,Delay-Crit GBR,24,Smart Grid,Drone,8.6299,0.0004034952959702193,1.02183,0.853072,50,-76.14,20.98,0.5195,91.54,75.16,16-QAM,74
1041,URLLC,85,Delay-Crit GBR,16,V2X Control,Autonomous Vehicle,8.604,0.0007919645319627525,1.149656,0.871049,10,-79.69,22.41,0.782,91.18,94.45,16-QAM,76
1042,URLLC,82,Delay-Crit GBR,22,Remote Surgery,V2X OBU,8.426,0.0016496607830856671,1.133198,0.746788,10,-78.33,21.44,0.7816,88.67,73.43,16-QAM,72
1043,URLLC,85,Delay-Crit GBR,22,Drone Navigation,Remote Surgery Unit,8.71,0.00316359065633057,1.109408,0.742601,20,-74.13,22.45,0.771,88.53,31.99,16-QAM,73
1044,URLLC,82,Delay-Crit GBR,23,V2X Control,Remote Surgery Unit,8.8336,0.0050534819261440385,1.010525,0.879558,10,-74.45,23.06,0.294,89.58,83.36,16-QAM,72
1045,URLLC,85,Delay-Crit GBR,15,Remote Surgery,V2X OBU,8.0455,0.0077167328690528935,1.078749,0.633351,20,-78.91,23.14,0.7751,93.81,71.77,16-QAM,79
1046,URLLC,80,Delay-Crit GBR,18,V2X Control,Drone,7.9366,0.011282637257625999,0.96591,0.750845,20,-77.36,21.45,0.3096,92.83,76.26,16-QAM,77
1047,URLLC,82,Delay-Crit GBR,21,Drone Navigation,Industrial Robot,7.5515,0.019836451586642424,1.069414,0.837263,20,-76.58,19.72,0.2447,89.79,78.87,16-QAM,75
1048,URLLC,83,Delay-Crit GBR,15,Smart Grid,Industrial Robot,8.2551,0.017434135793381225,0.98362,0.854746,20,-74.5,20.73,0.4871,90.08,98.33,16-QAM,74
1049,URLLC,83,Delay-Crit GBR,15,Smart Grid,Industrial Robot,8.3349,0.019897142112264905,0.9236,0.725271,10,-77.35,20.94,0.3636,90.22,27.5,16-QAM,74
1050,URLLC,86,Delay-Crit GBR,19,Remote Surgery,Autonomous Vehicle,8.5082,0.0296590148251045,0.886005,0.650139,10,-80.18,20.26,0.365,88.8,95.5,16-QAM,72
1051,URLLC,84,Delay-Crit GBR,16,Smart Grid,Autonomous Vehicle,8.5123,0.04406868733163822,0.890786,0.766974,10,-80.22,19.25,0.4269,96.35,4.1,16-QAM,79
1052,URLLC,85,Delay-Crit GBR,24,V2X Control,V2X OBU,8.8975,0.055082102288117774,1.020299,0.848534,10,-71.78,21.24,0.4216,90.21,44.56,16-QAM,73
1053,URLLC,83,Delay-Crit GBR,24,Drone Navigation,Industrial Robot,9.1551,0.059890658171555054,1.173629,0.923306,20,-81.38,19.1,0.7135,94.3,97.91,16-QAM,78
1054,URLLC,85,Delay-Crit GBR,20,Smart Grid,Industrial Robot,9.0462,0.09397249812931865,1.146327,0.588102,20,-78.11,19.13,0.3897,91.07,29.44,16-QAM,76
1055,URLLC,84,Delay-Crit GBR,21,V2X Control,Industrial Robot,9.5037,0.1,1.166686,0.757656,10,-73.74,18.28,0.6464,91.82,17.86,16-QAM,75
1056,URLLC,85,Delay-Crit GBR,15,Industrial Automation,V2X OBU,9.4458,0.1,1.225346,0.922387,50,-80.22,21.41,0.9356,93.09,95.86,16-QAM,78
1057,URLLC,80,Delay-Crit GBR,17,Drone Navigation,Autonomous Vehicle,8.9477,0.1,1.214889,0.861235,50,-84.5,20.99,0.5392,95.21,70.18,16-QAM,80
1058,URLLC,82,Delay-Crit GBR,19,Drone Navigation,V2X OBU,8.9764,0.1,1.265633,0.794473,50,-83.67,20.22,0.6726,92.92,18.27,16-QAM,77
1059,URLLC,86,Delay-Crit GBR,15,Remote Surgery,Autonomous Vehicle,9.1056,0.1,1.275786,0.711595,10,-79.66,22.45,0.891,90.37,76.82,16-QAM,75
1060,URLLC,84,Delay-Crit GBR,20,Drone Navigation,Autonomous Vehicle,9.0416,0.1,1.266849,0.91365,20,-82.31,19.11,0.3584,93.91,117.21,16-QAM,77
1061,URLLC,82,Delay-Crit GBR,16,Industrial Automation,Industrial Robot,8.9027,0.1,1.172917,0.720601,20,-76.24,21.41,0.528,91.59,80.78,16-QAM,76
1062,URLLC,85,Delay-Crit GBR,17,V2X Control,V2X OBU,9.43,0.1,1.211884,0.71889,50,-79.17,20.23,0.8441,98.53,49.51,16-QAM,82
1063,URLLC,84,Delay-Crit GBR,22,Smart Grid,Drone,9.003,0.1,1.306854,0.861979,50,-82.89,19.58,0.8576,93.1,19.93,16-QAM,75
1064,URLLC,83,Delay-Crit GBR,21,V2X Control,V2X OBU,8.2142,0.1,1.258481,1.024651,20,-81.55,20.08,0.5921,91.82,110.43,16-QAM,74
1065,URLLC,85,Delay-Crit GBR,21,Smart Grid,V2X OBU,8.8405,0.09761887538144563,1.12927,0.785003,50,-77.32,19.25,0.354,99.0,110.66,16-QAM,80
1066,URLLC,82,Delay-Crit GBR,16,Drone Navigation,Drone,8.5317,0.0948245738342613,1.144253,0.671215,50,-78.78,20.79,0.7943,95.85,87.82,16-QAM,78
1067,URLLC,86,Delay-Crit GBR,21,Remote Surgery,Autonomous Vehicle,8.5265,0.1,1.295349,0.708247,20,-75.29,21.81,0.3599,90.81,85.01,16-QAM,75
1068,URLLC,85,Delay-Crit GBR,16,Industrial Automation,Industrial Robot,8.4975,0.097746397432204,1.402607,0.981257,50,-75.95,20.26,0.4648,90.96,33.82,16-QAM,75
1069,URLLC,82,Delay-Crit GBR,18,Industrial Automation,Drone,8.94,0.1,1.360512,1.112554,50,-81.21,19.48,0.5032,94.55,112.12,16-QAM,78
1070,URLLC,80,Delay-Crit GBR,22,Remote Surgery,V2X OBU,9.3445,0.1,1.403598,1.068317,10,-76.84,20.9,0.5729,93.03,18.05,16-QAM,77
1071,URLLC,82,Delay-Crit GBR,18,V2X Control,Remote Surgery Unit,8.9141,0.1,1.453244,0.86157,50,-77.94,17.99,0.7605,95.32,1.28,16-QAM,80
1072,URLLC,84,Delay-Crit GBR,15,Remote Surgery,Industrial Robot,9.2908,0.1,1.562375,1.054107,10,-82.0,21.01,0.8004,90.38,112.44,16-QAM,73
1073,URLLC,80,Delay-Crit GBR,19,Smart Grid,Industrial Robot,9.6028,0.09876390651209434,1.428241,1.202711,20,-81.55,22.93,0.7718,94.15,17.92,16-QAM,79
1074,URLLC,80,Delay-Crit GBR,23,Drone Navigation,V2X OBU,9.4447,0.040250055833459,1.351535,0.771811,10,-72.12,20.44,0.298,84.99,85.52,16-QAM,69
1075,URLLC,83,Delay-Crit GBR,19,Industrial Automation,Remote Surgery Unit,9.5985,0.04121715233374681,1.216941,0.867475,20,-80.03,20.65,0.6675,90.88,12.79,16-QAM,73
1076,URLLC,86,Delay-Crit GBR,23,Industrial Automation,V2X OBU,9.7422,0.04719930046810827,1.203566,0.773282,10,-76.99,22.63,0.802,89.09,43.52,16-QAM,72
1077,URLLC,85,Delay-Crit GBR,18,Smart Grid,Remote Surgery Unit,9.4975,0.0480141515170892,1.324229,0.727891,10,-78.21,22.22,0.5805,89.15,89.77,16-QAM,75
1078,URLLC,83,Delay-Crit GBR,15,Drone Navigation,Industrial Robot,9.3308,0.0628896293907665,1.30602,0.67908,10,-77.58,21.12,0.8971,89.75,40.08,16-QAM,73
1079,URLLC,80,Delay-Crit GBR,17,Remote Surgery,V2X OBU,9.4203,0.054051479593821346,1.235586,0.892524,50,-78.85,20.61,0.8258,93.0,51.72,16-QAM,76
